IWG1,2016-08-30T05:34:40.026,-22.977541800,14.643471500,,90.0,,-19.2,0.0,,,,,249.67,249.7,,,,,,,-66.7,,,,-0.0,,,,86.3,,78.8,
IWG1,2016-08-30T05:34:40.031,-22.977541800,14.643471500,,90.0,,-19.2,0.0,,,,,249.67,249.7,,,,,,,-66.7,,,,-0.0,,,,86.3,,78.8,
IWG1,2016-08-30T05:34:41.004,-22.977541400,14.643470200,,90.0,,-17.7,0.0,,,,,249.67,249.7,,,,,,,-66.7,,,,-0.0,,,,86.3,,78.8,
IWG1,2016-08-30T05:34:42.004,-22.977540900,14.643468900,,90.0,,-18.3,0.0,,,,,249.67,249.7,,-1.43,0.57,,,,-66.8,,,,-0.0,,,,86.3,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:43.003,-22.977540700,14.643468400,,90.0,,-19.5,0.0,,,,,249.66,249.7,,-1.43,0.57,,,,-66.8,,,,-0.0,,,,86.3,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:44.002,-22.977540700,14.643468000,,90.0,,-17.7,0.0,,,,,249.67,249.7,,-1.44,0.57,,,,-66.7,,,,-0.0,,,,86.3,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:45.002,-22.977541400,14.643467500,,90.0,160.0,-18.6,0.0,15.4,15.6,0.022,19.5,249.66,249.7,,-1.44,0.57,,,13.5,-66.7,13.8,1007.4,,-0.0,,,,86.3,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:46.002,-22.977542900,14.643466000,,90.0,160.0,-18.6,0.0,15.4,15.6,0.022,19.5,249.67,249.7,,-1.43,0.57,,,13.5,-66.7,13.8,1007.4,,-0.0,,,,86.3,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:47.002,-22.977544500,14.643464700,,90.0,160.0,-19.8,0.0,15.4,15.6,0.022,19.5,249.66,249.7,,-1.43,0.57,,,13.5,-66.8,13.8,1007.4,,-0.0,,,,86.3,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:48.002,-22.977545900,14.643464100,,90.0,160.0,-19.8,0.0,15.4,15.6,0.022,19.5,249.67,249.7,,-1.43,0.57,,,13.5,-66.8,13.8,1007.4,,-0.0,,,,86.3,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:49.002,-22.977547700,14.643464200,,90.0,160.0,-18.0,0.0,15.4,15.6,0.022,19.5,249.66,249.7,,-1.43,0.57,,,13.5,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:50.002,-22.977548900,14.643464200,,90.0,160.0,-18.3,0.0,15.4,15.6,0.022,19.5,249.67,249.7,,-1.43,0.57,,,13.5,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.5,78.8,-171.0
IWG1,2016-08-30T05:34:51.002,-22.977550100,14.643464900,,90.0,161.0,-19.8,0.0,15.4,14.7,0.017,9.8,249.67,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:34:52.002,-22.977551000,14.643466500,,90.0,161.0,-18.9,0.0,15.4,14.7,0.017,9.8,249.67,249.7,,-1.43,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:34:53.002,-22.977551400,14.643467200,,90.0,161.0,-17.4,0.0,15.4,14.7,0.017,9.8,249.67,249.7,,-1.43,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:34:54.002,-22.977551800,14.643468500,,90.0,161.0,-17.1,0.0,15.4,14.7,0.017,9.8,249.67,249.7,,-1.43,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:34:55.002,-22.977551100,14.643469800,,90.0,161.0,-18.6,0.0,15.4,14.7,0.017,9.8,249.67,249.7,,-1.43,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:34:56.002,-22.977549700,14.643471300,,90.0,161.0,-19.5,0.0,15.4,14.7,0.017,9.8,249.66,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:34:57.002,-22.977547400,14.643472300,,90.0,161.0,-18.6,0.0,15.4,5.6,0.015,0.0,249.67,249.7,,-1.43,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:34:58.002,-22.977543900,14.643472200,,90.0,161.0,-19.2,0.0,15.4,5.6,0.015,0.0,249.66,249.7,,-1.43,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:34:59.002,-22.977541100,14.643471300,,90.0,161.0,-18.0,0.0,15.4,5.6,0.015,0.0,249.67,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.5,78.7,-171.0
IWG1,2016-08-30T05:35:00.002,-22.977539100,14.643471000,,90.0,161.0,-18.9,0.0,15.4,5.6,0.015,0.0,249.67,249.7,,-1.43,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:01.002,-22.977537500,14.643469600,,90.0,161.0,-21.1,0.0,15.4,5.6,0.015,0.0,249.67,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:02.002,-22.977537600,14.643468900,,90.0,161.0,-19.8,0.0,15.4,5.6,0.015,0.0,249.67,249.7,,-1.42,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:03.002,-22.977537400,14.643468900,,90.0,160.0,-20.4,0.0,15.4,11.1,0.017,0.0,249.67,249.7,,-1.42,0.57,,,13.5,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:04.002,-22.977536700,14.643470200,,91.0,160.0,-18.6,0.0,15.4,11.1,0.017,0.0,249.67,249.7,,-1.43,0.57,,,13.5,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:05.003,-22.977536200,14.643471300,,91.0,160.0,-20.1,0.0,15.4,11.1,0.017,0.0,249.66,249.7,,-1.43,0.57,,,13.5,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:06.002,-22.977536700,14.643471400,,91.0,160.0,-18.6,0.0,15.4,11.1,0.017,0.0,249.67,249.7,,-1.42,0.57,,,13.5,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:07.002,-22.977537600,14.643471600,,91.0,160.0,-16.8,0.0,15.4,11.1,0.017,0.0,249.66,249.7,,-1.42,0.57,,,13.5,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:08.002,-22.977539300,14.643471900,,91.0,160.0,-20.4,0.0,15.4,10.1,0.016,0.0,249.67,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:09.002,-22.977540600,14.643472200,,91.0,160.0,-18.6,0.0,15.4,10.1,0.016,0.0,249.66,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:10.002,-22.977540900,14.643472700,,91.0,160.0,-21.7,0.0,15.4,10.1,0.016,0.0,249.67,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:11.002,-22.977541100,14.643473100,,91.0,160.0,-21.7,0.0,15.4,10.1,0.016,0.0,249.66,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:12.002,-22.977540200,14.643472500,,91.0,160.0,-16.5,0.0,15.4,10.1,0.016,0.0,249.67,249.7,,-1.43,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:13.002,-22.977539900,14.643473000,,91.0,160.0,-19.5,0.0,15.4,10.1,0.016,0.0,249.66,249.7,,-1.43,0.57,,,13.8,-66.9,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:14.002,-22.977539200,14.643472700,,91.0,161.0,-19.8,0.0,15.4,8.4,0.017,-14.6,249.66,249.7,,-1.42,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.2,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:15.002,-22.977538800,14.643473000,,91.0,161.0,-18.0,0.0,15.4,8.4,0.017,-14.6,249.66,249.7,,-1.42,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:16.002,-22.977539600,14.643473400,,91.0,161.0,-18.0,0.0,15.4,8.4,0.017,-14.6,249.66,249.7,,-1.42,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:17.002,-22.977540600,14.643473100,,91.0,161.0,-18.9,0.0,15.4,8.4,0.017,-14.6,249.66,249.7,,-1.42,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:18.002,-22.977540000,14.643472700,,91.0,161.0,-17.1,0.0,15.4,8.4,0.017,-14.6,249.66,249.7,,-1.42,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.0
IWG1,2016-08-30T05:35:19.002,-22.977539000,14.643471800,,91.0,161.0,-18.0,0.0,15.4,8.4,0.017,-14.6,249.67,249.7,,-1.42,0.57,,,13.8,-66.9,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.1
IWG1,2016-08-30T05:35:20.002,-22.977538900,14.643470900,,91.0,161.0,-19.5,0.0,15.4,13.1,0.018,0.0,249.66,249.7,,-1.42,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.1
IWG1,2016-08-30T05:35:21.002,-22.977538700,14.643470000,,91.0,161.0,-18.3,0.0,15.4,13.1,0.018,0.0,249.67,249.7,,-1.42,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.1
IWG1,2016-08-30T05:35:22.002,-22.977538600,14.643469300,,91.0,161.0,-18.0,0.0,15.4,13.1,0.018,0.0,249.66,249.7,,-1.42,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.1
IWG1,2016-08-30T05:35:23.002,-22.977538500,14.643467400,,91.0,161.0,-17.7,0.0,15.4,13.1,0.018,0.0,249.67,249.7,,-1.42,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.1
IWG1,2016-08-30T05:35:24.002,-22.977538700,14.643465700,,91.0,161.0,-21.7,0.0,15.4,13.1,0.018,0.0,249.66,249.7,,-1.42,0.57,,,13.8,-66.8,13.8,1007.4,,-0.0,,,,86.1,2.6,78.7,-171.1
IWG1,2016-08-30T05:35:25.002,-22.977538800,14.643465300,,91.0,161.0,-18.9,0.0,15.4,13.1,0.018,0.0,249.67,249.7,,-1.42,0.57,,,13.8,-66.7,13.8,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:26.002,-22.977538700,14.643465600,,91.0,160.0,-21.4,0.0,15.4,11.7,0.016,-14.6,249.66,249.7,,-1.42,0.57,,,13.5,-66.7,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:27.002,-22.977538800,14.643466200,,91.0,160.0,-17.4,0.0,15.4,11.7,0.016,-14.6,249.67,249.7,,-1.42,0.57,,,13.5,-66.8,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:28.002,-22.977538900,14.643467400,,91.0,160.0,-18.6,0.0,15.4,11.7,0.016,-14.6,249.66,249.7,,-1.42,0.57,,,13.5,-66.8,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:29.002,-22.977539600,14.643468700,,91.0,160.0,-17.4,0.0,15.4,11.7,0.016,-14.6,249.66,249.7,,-1.42,0.57,,,13.5,-66.8,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:30.002,-22.977539900,14.643470500,,91.0,160.0,-18.9,0.0,15.4,11.7,0.016,-14.6,249.66,249.7,,-1.42,0.58,,,13.5,-66.8,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:31.002,-22.977540500,14.643472000,,91.0,160.0,-16.2,0.0,15.4,11.7,0.016,-14.6,249.66,249.7,,-1.42,0.58,,,13.5,-66.8,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:32.002,-22.977540700,14.643473000,,91.0,161.0,-20.1,0.0,15.4,12.4,0.019,4.9,249.67,249.7,,-1.42,0.58,,,13.5,-66.8,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:33.002,-22.977540200,14.643474000,,91.0,161.0,-19.2,0.0,15.4,12.4,0.019,4.9,249.66,249.7,,-1.42,0.58,,,13.5,-66.8,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:34.002,-22.977540000,14.643474500,,91.0,161.0,-20.4,0.0,15.4,12.4,0.019,4.9,249.67,249.7,,-1.41,0.58,,,13.5,-66.7,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
IWG1,2016-08-30T05:35:35.002,-22.977541000,14.643475000,,91.0,161.0,-18.9,0.0,15.4,12.4,0.019,4.9,249.66,249.7,,-1.41,0.58,,,13.5,-66.7,13.5,1007.4,,-0.0,,,,86.1,2.7,78.7,-171.1
